isbn,title,authors,genre,publication_year,description,cover_image_url,keywords
9791190457149,질문이 답이 되는 순간,"김제동,김창남 지음","총류 > 총류 > 지식, 학문 일반",2021,"김제동은 누구나 궁금해하지만 쉽게 꺼내지 못했던 질문들을 독자를 대신해 묻고, 각 분야 전문가는 누구나 이해하기 쉽게 설명한다.",https://image.aladin.co.kr/product/26603/71/cover/k912739010_1.jpg,"{""사람"": ""27"", ""공간"": ""17"", ""시대"": ""12"", ""세상"": ""11"", ""건축가"": ""11"", ""만남"": ""11"", ""우주"": ""10"", ""교수"": ""10"", ""인간"": ""10"", ""과학"": ""9"", ""존재"": ""9"", ""이유"": ""9"", ""필요"": ""7"", ""사랑"": ""7"", ""시작"": ""7"", ""김제동"": ""7"", ""프로젝트"": ""7"", ""전문가"": ""7"", ""지구"": ""6"", ""선택"": ""6"", ""건축"": ""6"", ""세계"": ""5"", ""미래"": ""5"", ""기본소득"": ""5"", ""원자"": ""5"", ""도시"": ""5"", ""시간"": ""5"", ""시선"": ""5"", ""탐사"": ""4"", ""적자구간"": ""4"", ""학교"": ""4"", ""모습"": ""4"", ""재배치"": ""4"", ""물리학"": ""4"", ""대표"": ""4"", ""김창남"": ""4"", ""이해"": ""4"", ""구조"": ""4"", ""권력"": ""4"", ""언어"": ""4"", ""공룡"": ""4"", ""누구"": ""4"", ""인생"": ""4"", ""시스템"": ""4"", ""공통"": ""4"", ""과거"": ""4"", ""질문"": ""4"", ""사회"": ""3"", ""선생님"": ""3"", ""분야"": ""3""}"
9788950960520,동유럽 문화도시 기행 :깊이 있는 동유럽 여행을 위한 지식 가이드,글·사진: 정태남,역사 > 지리 > 유럽지리,2015,"합스부르크 왕조가 지배했던 동유럽 4개국(체코, 오스트리아, 슬로바키아, 헝가리)의 수도인, 프라하·비엔나·브라티슬라바·부다페스트를 중심으로 각각 의미 있는 건축물과 명소를 소개하고 이에 대한 깊이 있는 문화지식을 전한다.",http://image.aladin.co.kr/product/6192/12/cover/8950960524_1.jpg,"{""체코"": ""15"", ""프라하"": ""14"", ""광장"": ""11"", ""여행"": ""10"", ""유럽"": ""9"", ""헝가리"": ""9"", ""역사"": ""8"", ""역사가"": ""8"", ""전설"": ""7"", ""언덕"": ""7"", ""비엔나"": ""6"", ""기념"": ""6"", ""블타바"": ""6"", ""이탈리아"": ""6"", ""다리"": ""6"", ""구시가지"": ""5"", ""문화"": ""5"", ""대성당"": ""5"", ""가이드"": ""5"", ""전당"": ""5"", ""음악"": ""5"", ""강변"": ""5"", ""PART"": ""5"", ""부다페스트"": ""4"", ""지역"": ""4"", ""도나우"": ""4"", ""구심점"": ""4"", ""흐르는"": ""4"", ""민족"": ""4"", ""증언"": ""4"", ""정신적"": ""4"", ""사람"": ""4"", ""건축"": ""4"", ""스메타나"": ""4"", ""슬로바키아"": ""4"", ""1000년"": ""4"", ""합스부르크"": ""4"", ""강의"": ""3"", ""유럽에서 클래식을 만나다"": ""3"", ""왕조"": ""3"", ""로마 역사의 길을 걷다"": ""3"", ""성채"": ""3"", ""동유럽 문화도시 기행"": ""3"", ""예술가"": ""3"", ""동유럽"": ""3"", ""성당"": ""3"", ""예술"": ""3"", ""오스트리아"": ""3"", ""음악저널"": ""3"", ""이탈리아 도시기행"": ""3""}"
9791189969554,대통령 정약용 :윤종록 장편소설,지은이: 윤종록,문학 > 한국문학 > 소설,2021,"‘조선의 다빈치’, ‘혁신적 실학자’ 정약용이 타임슬립해 대한민국 대통령의 자리에 오르고, 개혁 돌풍을 일으켜 대한민국을 리셋한다는 내용의 소설. 저자 윤종록은 미래창조과학부 차관을 역임한 4차 산업혁명과 소프트 파워 전문가로 실제 정약용 어머니 가문의 후손이다.",https://image.aladin.co.kr/product/27477/64/cover/k112733899_1.jpg,"{""실학"": ""15"", ""대한민국"": ""14"", ""다산"": ""8"", ""대통령"": ""8"", ""정약용"": ""7"", ""작은 꿈을 위한 방은 없다"": ""6"", ""조선"": ""6"", ""교육"": ""6"", ""페레스"": ""5"", ""다빈치"": ""5"", ""소프트"": ""4"", ""21세기"": ""4"", ""부활"": ""4"", ""파워"": ""4"", ""정치"": ""4"", ""실학자"": ""4"", ""혁신적"": ""4"", ""윤종록"": ""3"", ""명견만리"": ""3"", ""국방"": ""3"", ""금융"": ""3"", ""이매지노베이션"": ""3"", ""제20대"": ""3"", ""호모디지쿠스로 진화하라"": ""3"", ""세계"": ""3"", ""시대"": ""3"", ""시몬"": ""3"", ""어른"": ""3"", ""창업 국가"": ""3"", ""정부"": ""3"", ""후츠파로 일어서라"": ""3"", ""선거"": ""3"", ""2022년"": ""3"", ""강진"": ""3"", ""리셋"": ""3"", ""이스라엘 탈피오트의 비밀"": ""3"", ""대통령 정약용"": ""3"", ""상상"": ""2"", ""아침"": ""2"", ""경제"": ""2"", ""수원화성"": ""2"", ""산업혁명"": ""2"", ""4차"": ""2"", ""5월"": ""2"", ""ICT"": ""2"", ""생명과학"": ""2"", ""시간"": ""2"", ""시원"": ""2"", ""싸움"": ""2"", ""안녕"": ""2""}"
9791168090200,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,기술과학 > 의학 > 의학,2021,"우리나라 최초 어린이 의사 양성 프로젝트에 합격해, 당당히 의사의 길을 걷고 있는 어린이 의사들에 대한 이야기를 다룬 의학 동화이다. 어린이들의 학습 이해도가 높아 어린이 도서 분야에서도 더욱 다양하고 전문화된 소재에 대한 욕구가 커지고 있다.",https://image.aladin.co.kr/product/29010/36/cover/k932836528_1.jpg,"{""어린이"": ""12"", ""의사"": ""9"", ""의학"": ""7"", ""동화"": ""4"", ""고희정"": ""3"", ""부모"": ""3"", ""어린이 사회 형사대  CSI"": ""3"", ""육아 불변의 법칙"": ""3"", ""인문학 특강"": ""3"", ""다큐프라임 자본주의"": ""3"", ""라이브토크 부모"": ""3"", ""딩동댕 유치원"": ""3"", ""훈육 불변의 법칙"": ""3"", ""꼬마요리사"": ""3"", ""어린이 과학 형사대  CSI"": ""3"", ""방귀대장 뿡뿡이"": ""3"", ""자본주의"": ""3"", ""생방송 톡톡 보니하니"": ""3"", ""자본주의 사용설명서"": ""3"", ""뽀뽀뽀"": ""3"", ""우리나라"": ""3"", ""의사 어벤저스"": ""3"", ""소재"": ""3"", ""어벤저스"": ""2"", ""최초"": ""2"", ""방송작가"": ""2"", ""분야"": ""2"", ""프로젝트"": ""2"", ""응급"": ""2"", ""성장"": ""2"", ""메디컬"": ""2"", ""양성"": ""2"", ""당당"": ""2"", ""가나문화콘텐츠"": ""2"", ""스토리"": ""2"", ""합격"": ""2"", ""개발"": ""2"", ""알레르기"": ""2"", ""정보"": ""2"", ""CSI"": ""2"", ""공저"": ""2"", ""과정"": ""2"", ""형사대"": ""2"", ""국내창작동화"": ""2"", ""조승연"": ""2"", ""과학교육"": ""2"", ""과학"": ""2"", ""희망"": ""1"", ""경우"": ""1"", ""다양"": ""1""}"
9788925557427,(Oxbridge) 옥스브리지 생각의 힘 :옥스퍼드와 케임브리지가 최고의 인재를 찾아낸 기발한 질문들,존 판던 지음 ;유영훈 옮김,철학 > 심리학 > 각론,2015,기상천외한 질문으로 사고를 확장한다!전작《이것은 질문입니까?》를 통해 많은 독자들의 사랑을 받은 바 있는 작가 존 판던은 이번 책『 옥스브리지 생각의 힘』에서 전 세계 1% 최고의 지성에게만 허락된 옥스퍼드와 케임브리지의 면접 과정을 담았다. “당신이 아직도 똑똑하다고 생각합니까?”라는 다소...,https://bookthumb-phinf.pstatic.net/cover/096/405/09640598.jpg?type=m1&udate=20160628,"{""옥스퍼드"": ""40"", ""케임브리지"": ""31"", ""생각"": ""18"", ""질문"": ""10"", ""지리학"": ""7"", ""세계"": ""6"", ""면접"": ""6"", ""이것은 질문입니까"": ""6"", ""얼마"": ""6"", ""한여름 밤의 꿈"": ""6"", ""자연과학"": ""5"", ""방법"": ""5"", ""똑똑"": ""4"", ""공학"": ""4"", ""영국"": ""4"", ""수학"": ""4"", ""경제"": ""4"", ""경영학"": ""4"", ""역사학"": ""4"", ""관해"": ""4"", ""최고"": ""4"", ""철학"": ""4"", ""불어불문학"": ""3"", ""교육"": ""3"", ""허락"": ""3"", ""기술"": ""3"", ""영문학"": ""3"", ""필요"": ""3"", ""판던"": ""3"", ""유추"": ""3"", ""여성"": ""3"", ""이상하게 재밌는 지구과학"": ""3"", ""세계적"": ""3"", ""독자"": ""3"", ""생각하는 법"": ""3"", ""도발적"": ""3"", ""사학"": ""3"", ""역사"": ""3"", ""스틱맨이 알려 주는 원리"": ""3"", ""아서"": ""3"", ""옥스브리지 생각의 힘"": ""3"", ""헨리"": ""3"", ""법학"": ""3"", ""과학"": ""2"", ""과정"": ""2"", ""공정무역"": ""2"", ""공정"": ""2"", ""가방"": ""2"", ""경계"": ""2"", ""밴드"": ""2""}"
9788935655694,성,데이비드 맥컬레이 지음;장석봉 옮김,기술과학 > 건축공학 > 각종 건물,2003,중세시대를 배경으로 가상의 성을 짓는 과정을 보여주는 그림책. 철저한 고증과 꼼꼼한 세부 묘사는 보는 사람으로 하여금 다큐멘터리를 보는 듯한 사실감과 실재감을 준다. 13세기 잉글랜드 케빈 르 스트레인지라는 사람에 의해 세워진 성의 흥망성쇠를 한 권에 담았다.,http://image.aladin.co.kr/product/45/5/cover/8935655694_2.jpg,"{""성의"": ""4"", ""칼데콧상"": ""3"", ""케빈"": ""3"", ""지역"": ""2"", ""타운"": ""2"", ""그림책"": ""2"", ""사람"": ""2"", ""데이비드 맥컬레이"": ""2"", ""한길사"": ""2"", ""구조"": ""2"", ""과정"": ""2"", ""일러스트레이터"": ""2"", ""웨일스"": ""2"", ""세계적"": ""2"", ""건축이야기 건축가"": ""2"", ""장석봉"": ""2"", ""모양"": ""1"", ""명성"": ""1"", ""흥망성쇠"": ""1"", ""묘사"": ""1"", ""가상"": ""1"", ""반란"": ""1"", ""배경"": ""1"", ""백과사전"": ""1"", ""베스트셀러"": ""1"", ""복잡"": ""1"", ""북서"": ""1"", ""사실감"": ""1"", ""상세"": ""1"", ""생활"": ""1"", ""성과"": ""1"", ""과학적"": ""1"", ""기운"": ""1"", ""교사"": ""1"", ""고증"": ""1"", ""국제적"": ""1"", ""고등학교"": ""1"", ""기계"": ""1"", ""건축물"": ""1"", ""꼼꼼"": ""1"", ""네덜란드"": ""1"", ""다큐멘터리"": ""1"", ""대성당"": ""1"", ""데이비드"": ""1"", ""건축"": ""1"", ""도구"": ""1"", ""독일"": ""1"", ""뒷받침"": ""1"", ""등지"": ""1"", ""디자이너"": ""1""}"
9788985597227,영화는 좋은데 과학은 싫다고?,김상욱,"자연과학 > 자연과학 > 강연집, 수필집, 연설문집",2009,과학적 사고방식이야말로 근대과학이 인류에게 기여한 중요한 업적이라는 것을 또한 과학적으로 생각하는 것이 얼마나 쉽고 재미있는 일인지를 보여주고 있는 책이다. 저자는 이 책에서 영화가 상기시키는 과학의 원리를 에세이 형식으로 풀어가고 있다.,http://image.aladin.co.kr/product/317/60/cover/8985597221_1.jpg,"{""과학"": ""30"", ""영화"": ""7"", ""CHAPTER"": ""6"", ""과학적"": ""5"", ""읽을거리"": ""5"", ""존재"": ""4"", ""생각"": ""4"", ""과학수다 1 2"": ""3"", ""세계"": ""3"", ""전쟁"": ""3"", ""영화는 좋은데 과학은 싫다고"": ""3"", ""미션"": ""3"", ""과학하고 앉아있네 3 4"": ""3"", ""김상욱"": ""3"", ""김상욱의 과학공부"": ""3"", ""사람"": ""3"", ""인간"": ""3"", ""괴물"": ""2"", ""미래"": ""2"", ""불가능"": ""2"", ""팝콘"": ""2"", ""교수"": ""2"", ""악몽"": ""2"", ""웰컴"": ""2"", ""사고방식"": ""2"", ""임파서블"": ""2"", ""자석"": ""2"", ""태극기"": ""2"", ""로봇"": ""2"", ""물리학"": ""2"", ""한승"": ""2"", ""지구"": ""2"", ""영화이야기"": ""2"", ""사회"": ""2"", ""물리"": ""2"", ""DNA"": ""2"", ""2010년"": ""2"", ""물리학자"": ""2"", ""보은"": ""2"", ""고양이"": ""2"", ""헛소동"": ""2"", ""동막골"": ""2"", ""공저"": ""2"", ""진실"": ""2"", ""우주"": ""2"", ""양자역학"": ""2"", ""히치하이커"": ""1"", ""걸즈"": ""1"", ""과학에세이"": ""1"", ""과학문화위원"": ""1""}"
9788993963038,(우주 공룡 특공대) 아스트로사우르스,스티브 콜 글 ;한상남 옮김,문학 > 영미문학 > 소설,2009,"백악기에 살았던 공룡들을 주인공으로 한 시리즈 3권. 초식 공룡, 육식 공룡은 물론 물에서 살던 공룡들과 하늘을 날아다니는 공룡들까지 수많은 공룡들이 멋진 캐릭터로 탈바꿈한다. 우주를 배경으로 펼쳐지는 이야기는 흥미있는 읽을 거리일뿐만 아니라 공룡에 관한 상식을 넓혀 준다.",https://bookthumb-phinf.pstatic.net/cover/060/482/06048280.jpg?type=m1&udate=20100414,"{""공룡"": ""17"", ""아스트로사우르스"": ""12"", ""우주"": ""9"", ""알부"": ""6"", ""알들"": ""4"", ""모험"": ""3"", ""지상은 아름답다"": ""3"", ""아이들"": ""3"", ""이상한 나라의 앨리스"": ""3"", ""나는 뚝배기예요"": ""3"", ""플라투스"": ""3"", ""아스트로 사우르스"": ""3"", ""단추와 단춧구멍"": ""3"", ""한국문학"": ""3"", ""오즈의 마법사"": ""3"", ""플라테오사우루스"": ""3"", ""피노키오"": ""3"", ""무사"": ""3"", ""요소"": ""3"", ""플라테오사루스"": ""3"", ""지구"": ""3"", ""눈물의 혼"": ""3"", ""쿼드런트"": ""2"", ""동화 명작 고전"": ""2"", ""육식"": ""2"", ""캐릭터"": ""2"", ""뜨인돌어린이"": ""2"", ""주인공"": ""2"", ""마지막"": ""2"", ""스티브 콜"": ""2"", ""간신"": ""2"", ""상상력"": ""2"", ""쥐라식"": ""2"", ""2호로"": ""2"", ""특공대"": ""2"", ""상식"": ""2"", ""시리즈"": ""2"", ""초식"": ""2"", ""한상남"": ""2"", ""멸종"": ""2"", ""살기"": ""2"", ""사족"": ""2"", ""훈련"": ""1"", ""대부분"": ""1"", ""가운데"": ""1"", ""공간"": ""1"", ""과학과"": ""1"", ""다행"": ""1"", ""단순"": ""1"", ""대결"": ""1""}"
9788931574920,(건강을 부르는) 희동이네 쌀베이킹 :삼청동 인기 떡카페 '희동아 엄마다'의 달콤 레시피,김희동 지음,기술과학 > 가정학 및 가정생활 > 식품과 식료,2011,"각종 수입산 재료로 먹을거리를 위협받고 있는 요즘, 우리 쌀로 만든 쌀가루가 각광을 받고 있다. 쌀가루로 떡만 만들어야 한다는 편견을 저~ 멀리 날려버리는, 건강하고 안심할 수 있는 쌀베이킹 레시피를 소개한다. 우리 쌀가루를 재료로 만든 케이크, 쿠키, 각종 디저트와 곁들여 먹을 수 있는 잼까지 맛도 좋고 건강도 고려한 다양하고 맛있는 레시피를 고루 모았다.",http://image.aladin.co.kr/product/1123/83/cover/8931574924_1.jpg,"{""쌀베이킹"": ""7"", ""PART"": ""6"", ""재료"": ""5"", ""레시피"": ""4"", ""제과제빵"": ""4"", ""소개"": ""4"", ""감성매거진 행복한 오후"": ""3"", ""잘먹고 잘사는 세상"": ""3"", ""다양"": ""3"", ""케이크"": ""3"", ""디저트"": ""3"", ""공감 특별한 세상"": ""3"", ""쿠키"": ""3"", ""쌀가루"": ""3"", ""생활의 달인"": ""3"", ""떡케이크"": ""3"", ""희동아 엄마다"": ""3"", ""건강"": ""3"", ""스콘"": ""2"", ""연구가"": ""2"", ""찜케이크"": ""2"", ""김희동"": ""2"", ""타르트"": ""2"", ""구입처"": ""2"", ""http"": ""2"", ""SBS"": ""2"", ""파이"": ""2"", ""제과"": ""2"", ""브라우니"": ""2"", ""각종"": ""2"", ""한국전통음식문화연구소"": ""2"", ""BM성안당"": ""2"", ""떡ㆍ한"": ""2"", ""heedonga"": ""1"", ""노하우"": ""1"", ""녹차건빵"": ""1"", ""녹차찜케이크"": ""1"", ""뉴욕"": ""1"", ""다수"": ""1"", ""계란빵"": ""1"", ""www"": ""1"", ""고구마잼"": ""1"", ""고구마칩"": ""1"", ""고구마크럼블"": ""1"", ""고구마파운드케이크"": ""1"", ""고구마퐁듀"": ""1"", ""고구마세손가락쿠키"": ""1"", ""계기"": ""1"", ""경제학"": ""1"", ""가지"": ""1""}"
9791157523399,영어회화 100일의 기적 :100일 후에는 나도 영어로 말한다!,문성현 지음,"언어 > 영어 > 독본, 해석, 회화",2015,"영어교육전문가 문성현의 책. 이 책은 ‘책+강의+스피킹훈련’으로 보고 듣고 말하는 3D 입체 학습으로 구성되었다. 꼭 기억해야 할 문장들만 뽑아 받아쓰기를 할 수 있도록 구성하였고, 본문에서 헷갈릴 수 있는 단어들을 정리하였다.",https://bookthumb-phinf.pstatic.net/cover/091/267/09126761.jpg?type=m1&udate=20170803,"{""DAY"": ""102"", ""it"": ""14"", ""Let"": ""9"", ""You"": ""8"", ""What"": ""8"", ""me"": ""7"", ""학습"": ""7"", ""단어"": ""7"", ""on"": ""6"", ""영어회화 100일의 기적"": ""6"", ""영어"": ""6"", ""out"": ""6"", ""go"": ""6"", ""your"": ""5"", ""보세"": ""5"", ""문장"": ""5"", ""리스닝"": ""5"", ""Don"": ""5"", ""up"": ""5"", ""re"": ""5"", ""do"": ""5"", ""MP"": ""5"", ""all"": ""4"", ""원어민"": ""4"", ""생각"": ""4"", ""테스트"": ""4"", ""여행영어 100일의 기적"": ""3"", ""시간"": ""3"", ""He"": ""3"", ""제공"": ""3"", ""오늘"": ""3"", ""노트"": ""3"", ""받아쓰기"": ""3"", ""어때"": ""3"", ""녹음"": ""3"", ""my"": ""3"", ""with"": ""3"", ""not"": ""3"", ""문성현"": ""3"", ""get"": ""3"", ""국내파 영어연수"": ""3"", ""기적"": ""3"", ""보고"": ""3"", ""3D"": ""2"", ""think"": ""2"", ""take"": ""2"", ""She"": ""2"", ""be"": ""2"", ""was"": ""2"", ""there"": ""2""}"
9788937849480,우리 집 전기 도둑 :지구를 살리는 에너지 절약,임덕연 글 ;이형진 그림,"기술과학 > 공학, 공업일반 > 위생, 도시, 환경공학",2011,휴이넘 지구 환경 그림책 시리즈 3권. 환경에 대해서 어린이들에게 전하고 싶은 말을 풍부한 현장 경험을 통한 글과 그림으로 담아냈다. 이호 가족의 흥청망청 전기 사용 일화를 통해 전기의 소중함과 전기를 아껴 쓰는 방법을 전한다. 흥미진진하게 벌어지는 주인공의 사건을 읽으면서 어린이들의 생각과 습관까지 자연스럽게 달라질 수 있게 꾸몄다.,https://bookthumb-phinf.pstatic.net/cover/066/085/06608586.jpg?type=m1&udate=20160108,"{""전기"": ""22"", ""환경"": ""18"", ""초록"": ""10"", ""그림책"": ""9"", ""생각"": ""9"", ""어린이"": ""8"", ""이호"": ""8"", ""편지"": ""7"", ""에너지"": ""7"", ""도둑"": ""7"", ""사용"": ""6"", ""지구"": ""6"", ""가족"": ""5"", ""아이들"": ""5"", ""휴이넘"": ""5"", ""누구"": ""4"", ""소중"": ""4"", ""시리즈"": ""4"", ""일상"": ""3"", ""주인공"": ""3"", ""사건"": ""3"", ""자신"": ""3"", ""습관"": ""3"", ""마음"": ""3"", ""그림"": ""3"", ""전기에너지"": ""3"", ""흥청망청"": ""3"", ""아빠"": ""3"", ""우리 집 전기 도둑"": ""3"", ""자라"": ""2"", ""임덕연"": ""2"", ""공감"": ""2"", ""경주"": ""2"", ""일화"": ""2"", ""경험"": ""2"", ""생활"": ""2"", ""절약"": ""2"", ""정전"": ""2"", ""정보"": ""2"", ""기찬이"": ""2"", ""초등학교도서관용"": ""2"", ""말미"": ""2"", ""이호네"": ""2"", ""미래엔"": ""2"", ""자동차"": ""2"", ""엄마"": ""2"", ""절약법"": ""2"", ""연료"": ""2"", ""이형진"": ""2"", ""기회"": ""2""}"
9788949152882,(세상을 알려 주는) 13½가지 놀라운 사실들,지은이: DK『세상을 알려 주는 13½가지 놀라운 사실들』편집 위원회 ;옮긴이: 이한음,총류 > 백과사전 > 한국어,2018,"빅뱅 이론에서 돈의 비밀에 이르기까지, 우리를 둘러싼 크고작은 80가지 주제에 관한 재미난 사실을 화보에 담아낸 비주얼 백과사전이다. 이 책은 백과사전의 세계적인 명가인 영국의 DK 출판사에서 기획한 어린이 교양서이다.",https://image.aladin.co.kr/product/17638/89/cover/8949152886_1.jpg,"{""사실"": ""7"", ""동물"": ""7"", ""비밀"": ""5"", ""백과사전"": ""5"", ""화보"": ""5"", ""사진"": ""5"", ""가지"": ""5"", ""주제"": ""4"", ""이론"": ""4"", ""지구"": ""4"", ""빅뱅"": ""4"", ""다이아몬드"": ""3"", ""스포츠"": ""3"", ""세상"": ""3"", ""그림"": ""3"", ""신기"": ""3"", ""그래픽"": ""3"", ""비주얼"": ""3"", ""비룡소"": ""3"", ""이해"": ""3"", ""정보"": ""3"", ""활용"": ""3"", ""상어"": ""2"", ""비교"": ""2"", ""다방면"": ""2"", ""보세"": ""2"", ""꼬리"": ""2"", ""기획"": ""2"", ""내부"": ""2"", ""물리"": ""2"", ""낱말"": ""2"", ""데릭"": ""2"", ""독자"": ""2"", ""멈포드"": ""2"", ""DK"": ""2"", ""망라"": ""2"", ""세간"": ""2"", ""버섯"": ""2"", ""브라운"": ""2"", ""생물"": ""2"", ""세계"": ""2"", ""고양잇"": ""2"", ""공과"": ""2"", ""과학 일반"": ""2"", ""교양"": ""2"", ""구조"": ""2"", ""선사"": ""2"", ""세계적"": ""2"", ""별난"": ""2"", ""80가지"": ""2""}"
9780375806148,"Good morning, gorillas",by Mary Pope Osborne;illustrated by Sal Murdocca,,2002,"이번에 잭과 애니가 특별한 마법을 찾아 간 곳은 아프리카의 열대 우림이었다. 애니가 그곳에서 어린 고릴라 부우부와 만나 친해진 사이, 잭은 숲 속에서 길을 헤메다 애니를 잃어버리고 만다. 어서 특별한 마법을 찾아야 하는데...",http://image.aladin.co.kr/product/44/68/cover/0375806148_2.jpg,"{""어린이"": ""4"", ""최선을 다해 뛰어라"": ""3"", ""마법의 시간여행"": ""3"", ""다양"": ""2"", ""여행"": ""2"", ""그리스"": ""2"", ""액션 어드벤처"": ""2"", ""생활"": ""2"", ""by Mary Pope Osborne"": ""2"", ""Random House"": ""2"", ""시리즈"": ""1"", ""본격적"": ""1"", ""아프가니스탄"": ""1"", ""사랑"": ""1"", ""아시아"": ""1"", ""신화"": ""1"", ""식당"": ""1"", ""어즈번"": ""1"", ""인도"": ""1"", ""이란"": ""1"", ""이라크"": ""1"", ""유럽"": ""1"", ""윈도"": ""1"", ""워싱턴"": ""1"", ""열렬"": ""1"", ""연극배우이자"": ""1"", ""연극"": ""1"", ""본격"": ""1"", ""병원"": ""1"", ""바텐더"": ""1"", ""기사"": ""1"", ""극작가"": ""1"", ""교양서로"": ""1"", ""관광"": ""1"", ""공부"": ""1"", ""공룡"": ""1"", ""고향"": ""1"", ""감독"": ""1"", ""가지"": ""1"", ""남편"": ""1"", ""네팔"": ""1"", ""미라"": ""1"", ""미국"": ""1"", ""목숨"": ""1"", ""매료"": ""1"", ""디스플레이어"": ""1"", ""동굴"": ""1"", ""대학"": ""1"", ""대표"": ""1"", ""노스캐롤라이나"": ""1""}"
9788950980009,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북","언어 > 한국어 > 음운, 음성, 문자",2019,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다.,https://image.aladin.co.kr/product/19927/59/cover/8950980002_1.jpg,"{""한자"": ""18"", ""마법천자문"": ""11"", ""AR"": ""8"", ""학습"": ""6"", ""카드"": ""6"", ""쓰기"": ""4"", ""개정판"": ""4"", ""영상"": ""4"", ""어린이"": ""3"", ""공공의 적 2"": ""3"", ""낱자"": ""3"", ""깨미"": ""3"", ""실미도"": ""3"", ""설화수"": ""3"", ""스틸 레인"": ""3"", ""스토리텔링"": ""3"", ""LG"": ""3"", ""코오롱"": ""3"", ""애니메이션은 이렇게 써라"": ""3"", ""퀴즈"": ""3"", ""한반도"": ""3"", ""알포"": ""3"", ""기업"": ""2"", ""시나리오"": ""2"", ""이미지"": ""2"", ""콘텐츠"": ""2"", ""다양"": ""2"", ""추가"": ""2"", ""영화"": ""2"", ""간체자"": ""2"", ""시리얼"": ""2"", ""캐릭터"": ""2"", ""학습만화"": ""2"", ""홍거북"": ""2"", ""아이템"": ""2"", ""중국어"": ""2"", ""북이십일"": ""2"", ""본문"": ""2"", ""보세"": ""2"", ""효과"": ""1"", ""41개"": ""1"", ""www"": ""1"", ""각색"": ""1"", ""각인"": ""1"", ""권당"": ""1"", ""교육"": ""1"", ""구석구석"": ""1"", ""구성"": ""1"", ""교수"": ""1"", ""권수"": ""1""}"
9788965966197,'나'라는 착각 :뇌는 어떻게 인간의 정체성을 발명하는가,그레고리 번스 지음 ;홍우진 옮김,기술과학 > 의학 > 기초의학,2024,"신경과학, 심리학, 사회학 등 다양한 학문을 오가며 ‘자아 정체성’이란 개념이 실은 뇌가 만들어낸 허구임을 밝힌다. 자아는 수많은 사건 중에서 특정한 부분을 편집하고 맥락을 이어붙인 기억의 집합이다.",https://image.aladin.co.kr/product/33516/87/cover/8965966191_1.jpg,"{""자아"": ""17"", ""기억"": ""12"", ""믿음"": ""9"", ""미래"": ""8"", ""생각"": ""8"", ""편집"": ""6"", ""실험"": ""5"", ""소년"": ""5"", ""과거"": ""5"", ""순간"": ""4"", ""인간"": ""4"", ""월스트리트저널"": ""4"", ""후회"": ""4"", ""트럭"": ""4"", ""거울"": ""4"", ""사랑"": ""3"", ""Happy"": ""3"", ""심리학"": ""3"", ""미신"": ""3"", ""관점"": ""3"", ""구조"": ""3"", ""메커니즘"": ""3"", ""나라는 착각"": ""3"", ""뇌과학"": ""3"", ""과학자"": ""3"", ""쓰레기"": ""3"", ""최초"": ""3"", ""망상"": ""3"", ""알고리즘"": ""3"", ""커커스리뷰"": ""3"", ""서사"": ""3"", ""계획된 전염병"": ""3"", ""전미도서관저널"": ""3"", ""보상"": ""2"", ""시뮬레이션"": ""2"", ""도로"": ""2"", ""살인자"": ""2"", ""방정식"": ""2"", ""베이즈"": ""2"", ""머리말"": ""2"", ""다중"": ""2"", ""Award"": ""2"", ""fMRI"": ""2"", ""신경과학"": ""2"", ""두려움"": ""2"", ""3장"": ""2"", ""2초다"": ""2"", ""2장"": ""2"", ""불완전"": ""2"", ""모습"": ""2""}"
